Energy(eV)+1j*SigmaT (microns) 	Weights
(8329624139.097195+30j)	(5.268279976863988+0j)
(8350675622.509633+30j)	(5.268279976863988+0j)
(8312773952.164906+30j)	(5.268279976863988+0j)
(8359194513.112295+30j)	(5.268279976863988+0j)
(8351103663.883175+30j)	(5.268279976863988+0j)
(8329690303.889492+30j)	(5.268279976863988+0j)
(8313459415.64073+30j)	(5.268279976863988+0j)
(8373410205.018824+30j)	(5.268279976863988+0j)
(8325083076.790648+30j)	(5.268279976863988+0j)
(8347246023.6353245+30j)	(5.268279976863988+0j)
(8338136529.231028+30j)	(5.268279976863988+0j)
(8335587421.841986+30j)	(5.268279976863988+0j)
(8363925860.777371+30j)	(5.268279976863988+0j)
(8340115009.513744+30j)	(5.268279976863988+0j)
(8360860524.249468+30j)	(5.268279976863988+0j)
(8245644676.133173+30j)	(5.268279976863988+0j)
(8322502782.349928+30j)	(5.268279976863988+0j)
(8354480661.165579+30j)	(5.268279976863988+0j)
(8299158015.175306+30j)	(5.268279976863988+0j)
(8346529269.332928+30j)	(5.268279976863988+0j)
(8383311342.314566+30j)	(5.268279976863988+0j)
(8292956291.722477+30j)	(5.268279976863988+0j)
(8332084892.410785+30j)	(5.268279976863988+0j)
(8367575888.128649+30j)	(5.268279976863988+0j)
(8358181367.144786+30j)	(5.268279976863988+0j)
(8271145620.576284+30j)	(5.268279976863988+0j)
(8332031165.781065+30j)	(5.268279976863988+0j)
(8365297450.955824+30j)	(5.268279976863988+0j)
(8343152031.688055+30j)	(5.268279976863988+0j)
(8372673242.814041+30j)	(5.268279976863988+0j)
(8366704915.132826+30j)	(5.268279976863988+0j)
(8376727647.465178+30j)	(5.268279976863988+0j)
(8368878769.467879+30j)	(5.268279976863988+0j)
(8365840229.02823+30j)	(5.268279976863988+0j)
(8353358880.49799+30j)	(5.268279976863988+0j)
(8358896425.151967+30j)	(5.268279976863988+0j)
(8333322428.479164+30j)	(5.268279976863988+0j)
(8344905183.46744+30j)	(5.268279976863988+0j)
(8322589712.119474+30j)	(5.268279976863988+0j)
(8380812771.613436+30j)	(4.583991721526534+0j)
(8368894290.4063635+30j)	(4.583991721526534+0j)
(8376811485.837208+30j)	(4.583991721526534+0j)
(8258649036.352502+30j)	(4.583991721526534+0j)
(8346135701.374449+30j)	(4.583991721526534+0j)
(8362456016.713201+30j)	(4.583991721526534+0j)
(8387023267.974061+30j)	(4.583991721526534+0j)
(8310049085.315465+30j)	(4.583991721526534+0j)
(8332771983.927557+30j)	(4.583991721526534+0j)
(8312032025.669624+30j)	(4.583991721526534+0j)
(8343034224.894313+30j)	(4.583991721526534+0j)
(8348803839.39002+30j)	(4.583991721526534+0j)
(8253807787.571547+30j)	(4.583991721526534+0j)
(8301813485.226845+30j)	(4.583991721526534+0j)
(8342262412.9297085+30j)	(4.583991721526534+0j)
(8267701132.859713+30j)	(4.583991721526534+0j)
(8344528058.137571+30j)	(4.583991721526534+0j)
(8366996625.890348+30j)	(4.583991721526534+0j)
(8353482131.23695+30j)	(4.583991721526534+0j)
(8292166293.376903+30j)	(4.583991721526534+0j)
(8343322251.556135+30j)	(4.583991721526534+0j)
(8362188789.704507+30j)	(4.583991721526534+0j)
(8278708926.582162+30j)	(4.583991721526534+0j)
(8371090486.09425+30j)	(4.583991721526534+0j)
(8327226162.477211+30j)	(4.583991721526534+0j)
(8371956974.632765+30j)	(4.583991721526534+0j)
(8340327164.712373+30j)	(4.583991721526534+0j)
(8288251950.444107+30j)	(4.583991721526534+0j)
(8320588294.2836075+30j)	(4.583991721526534+0j)
(8372586150.374328+30j)	(4.583991721526534+0j)
(8375803943.06785+30j)	(4.583991721526534+0j)
(8335699189.2905035+30j)	(4.583991721526534+0j)
(8192377520.498613+30j)	(4.583991721526534+0j)
(8346533707.045339+30j)	(4.583991721526534+0j)
(8295953300.899337+30j)	(4.583991721526534+0j)
(8349943983.812037+30j)	(4.583991721526534+0j)
(8360256563.5989+30j)	(4.583991721526534+0j)
(8350529216.294622+30j)	(4.583991721526534+0j)
(8318035464.093414+30j)	(4.583991721526534+0j)
(8317158575.106671+30j)	(4.583991721526534+0j)
(8402978926.59528+30j)	(4.583991721526534+0j)
(8307448072.801225+30j)	(4.583991721526534+0j)
(8349600392.261859+30j)	(4.583991721526534+0j)
(8325217111.443174+30j)	(4.583991721526534+0j)
(8337356225.454531+30j)	(4.583991721526534+0j)
(8390136742.397791+30j)	(4.583991721526534+0j)
(8330292751.879469+30j)	(4.583991721526534+0j)
(8343515373.463862+30j)	(5.164685535875+0j)
(8306318370.706955+30j)	(5.164685535875+0j)
(8336115333.876158+30j)	(5.164685535875+0j)
(8258332946.968096+30j)	(5.164685535875+0j)
(8346707056.334465+30j)	(5.164685535875+0j)
(8370041793.855272+30j)	(5.164685535875+0j)
(8376945153.189093+30j)	(5.164685535875+0j)
(8362100331.787334+30j)	(5.164685535875+0j)
(8367354954.442148+30j)	(5.164685535875+0j)
(8347853973.401984+30j)	(5.164685535875+0j)
(8380056000.11027+30j)	(5.164685535875+0j)
(8294910736.862347+30j)	(5.164685535875+0j)
(8348290995.264275+30j)	(5.164685535875+0j)
(8364839350.164882+30j)	(5.164685535875+0j)
(8341125768.883816+30j)	(5.164685535875+0j)
(8303749971.8067+30j)	(5.164685535875+0j)
(8334454722.389252+30j)	(5.164685535875+0j)
(8312156837.49029+30j)	(5.164685535875+0j)
(8372889080.261612+30j)	(5.164685535875+0j)
(8346116581.244562+30j)	(5.164685535875+0j)
(8296322413.567766+30j)	(5.164685535875+0j)
(8342545223.433218+30j)	(5.164685535875+0j)
(8322964889.705715+30j)	(5.164685535875+0j)
(8337095679.588973+30j)	(5.164685535875+0j)
(8235666420.477325+30j)	(5.164685535875+0j)
(8360521663.363422+30j)	(5.164685535875+0j)
(8383001457.090978+30j)	(5.164685535875+0j)
(8303117038.292807+30j)	(5.164685535875+0j)
(8371160731.057636+30j)	(5.164685535875+0j)
(8369312657.159227+30j)	(5.164685535875+0j)
(8361482403.342361+30j)	(5.164685535875+0j)
(8325118883.9399395+30j)	(5.164685535875+0j)
(8267802626.419374+30j)	(5.164685535875+0j)
(8280318901.422376+30j)	(5.164685535875+0j)
(8345317821.167098+30j)	(5.164685535875+0j)
(8282434412.770199+30j)	(5.164685535875+0j)
(8349339510.999836+30j)	(5.164685535875+0j)
(8310844092.410721+30j)	(5.164685535875+0j)
(8341677585.44352+30j)	(5.164685535875+0j)
(8366810351.343097+30j)	(5.164685535875+0j)
(8327642773.544293+30j)	(5.164685535875+0j)
(8336760217.539085+30j)	(5.164685535875+0j)
(8329200164.280037+30j)	(5.164685535875+0j)
(8306765440.865677+30j)	(4.931057554801202+0j)
(8307803862.20702+30j)	(4.931057554801202+0j)
(8235815539.862495+30j)	(4.931057554801202+0j)
(8352733193.532661+30j)	(4.931057554801202+0j)
(8329569166.141737+30j)	(4.931057554801202+0j)
(8293293080.773905+30j)	(4.931057554801202+0j)
(8354313521.426859+30j)	(4.931057554801202+0j)
(8306709494.830087+30j)	(4.931057554801202+0j)
(8331289036.777742+30j)	(4.931057554801202+0j)
(8298396299.673162+30j)	(4.931057554801202+0j)
(8334093906.219299+30j)	(4.931057554801202+0j)
(8386018124.724864+30j)	(4.931057554801202+0j)
(8326878194.160128+30j)	(4.931057554801202+0j)
(8382279084.4405155+30j)	(4.931057554801202+0j)
(8199587160.222326+30j)	(4.931057554801202+0j)
(8359757672.889887+30j)	(4.931057554801202+0j)
(8390626556.795448+30j)	(4.931057554801202+0j)
(8282092308.183207+30j)	(4.931057554801202+0j)
(8368140980.294918+30j)	(4.931057554801202+0j)
(8333053496.890278+30j)	(4.931057554801202+0j)
(8342037140.381983+30j)	(4.931057554801202+0j)
(8292609159.656632+30j)	(4.931057554801202+0j)
(8357168843.185911+30j)	(4.931057554801202+0j)
(8337649409.608599+30j)	(4.931057554801202+0j)
(8386319674.963715+30j)	(4.931057554801202+0j)
(8324272608.769418+30j)	(4.931057554801202+0j)
(8356508588.906815+30j)	(4.931057554801202+0j)
(8338954373.607317+30j)	(4.931057554801202+0j)
(8296605263.914593+30j)	(4.931057554801202+0j)
(8330854262.182767+30j)	(4.931057554801202+0j)
(8323322037.46997+30j)	(4.931057554801202+0j)
(8342234395.996406+30j)	(4.931057554801202+0j)
(8346234192.995705+30j)	(4.931057554801202+0j)
(8352603500.64543+30j)	(4.931057554801202+0j)
(8318697617.79116+30j)	(4.931057554801202+0j)
(8305987067.032854+30j)	(4.931057554801202+0j)
(8357490525.093052+30j)	(4.931057554801202+0j)
(8330751894.865042+30j)	(4.931057554801202+0j)
(8363082182.912007+30j)	(4.931057554801202+0j)
(8368929641.859827+30j)	(4.931057554801202+0j)
(8352453254.422757+30j)	(4.931057554801202+0j)
(8358317058.72202+30j)	(4.931057554801202+0j)
(8357070551.654547+30j)	(4.931057554801202+0j)
(8360289762.52104+30j)	(4.931057554801202+0j)
(8342533419.48546+30j)	(4.931057554801202+0j)
(8298237582.650007+30j)	(4.931057554801202+0j)
(8296065905.075361+30j)	(4.931057554801202+0j)
(8395420809.812096+30j)	(4.931057554801202+0j)
(8350829361.823475+30j)	(4.931057554801202+0j)
(8354539546.304524+30j)	(4.931057554801202+0j)
(8322357007.792818+30j)	(5.626510716415814+0j)
(8374539650.317146+30j)	(5.626510716415814+0j)
(8382580129.079172+30j)	(5.626510716415814+0j)
(8310095030.117294+30j)	(5.626510716415814+0j)
(8381136672.272798+30j)	(5.626510716415814+0j)
(8391771590.16653+30j)	(5.626510716415814+0j)
(8326813778.115252+30j)	(5.626510716415814+0j)
(8366759011.830015+30j)	(5.626510716415814+0j)
(8347668233.340036+30j)	(5.626510716415814+0j)
(8310655314.925253+30j)	(5.626510716415814+0j)
(8365870188.708377+30j)	(5.626510716415814+0j)
(8268846412.571495+30j)	(5.626510716415814+0j)
(8376930069.558506+30j)	(5.626510716415814+0j)
(8294718114.212288+30j)	(5.626510716415814+0j)
(8339663828.715687+30j)	(5.626510716415814+0j)
(8300239321.280554+30j)	(5.626510716415814+0j)
(8335768777.974168+30j)	(5.626510716415814+0j)
(8358671344.914082+30j)	(5.626510716415814+0j)
(8364530059.047934+30j)	(5.626510716415814+0j)
(8295903888.401287+30j)	(5.626510716415814+0j)
(8366925358.291594+30j)	(5.626510716415814+0j)
(8326655442.8384075+30j)	(5.626510716415814+0j)
(8262870462.0365095+30j)	(5.626510716415814+0j)
(8368905217.590826+30j)	(5.626510716415814+0j)
(8329716484.269951+30j)	(5.626510716415814+0j)
(8247020820.754392+30j)	(5.626510716415814+0j)
(8276061608.550062+30j)	(5.626510716415814+0j)
(8345860596.8392315+30j)	(5.626510716415814+0j)
(8358200540.9965515+30j)	(5.626510716415814+0j)
(8388725357.488567+30j)	(5.626510716415814+0j)
(8344280439.894249+30j)	(5.626510716415814+0j)
(8289683458.669221+30j)	(5.626510716415814+0j)
(8210578059.674062+30j)	(5.626510716415814+0j)
(8272257613.142773+30j)	(5.626510716415814+0j)
(8358212165.584724+30j)	(5.626510716415814+0j)
(8302408784.834502+30j)	(5.626510716415814+0j)
(8384757298.828369+30j)	(5.626510716415814+0j)
(8320244301.116259+30j)	(5.626510716415814+0j)
(8340988416.638971+30j)	(4.9278145820671+0j)
(8357906048.510719+30j)	(4.9278145820671+0j)
(8354332216.174973+30j)	(4.9278145820671+0j)
(8346997468.737423+30j)	(4.9278145820671+0j)
(8354487389.20434+30j)	(4.9278145820671+0j)
(8177170459.602259+30j)	(4.9278145820671+0j)
(8324190992.277584+30j)	(4.9278145820671+0j)
(8346952589.417814+30j)	(4.9278145820671+0j)
(8328926860.733973+30j)	(4.9278145820671+0j)
(8295471535.7305355+30j)	(4.9278145820671+0j)
(8337568717.746726+30j)	(4.9278145820671+0j)
(8288784882.393448+30j)	(4.9278145820671+0j)
(8302879691.191758+30j)	(4.9278145820671+0j)
(8311562955.03259+30j)	(4.9278145820671+0j)
(8344794676.231135+30j)	(4.9278145820671+0j)
(8347670400.101201+30j)	(4.9278145820671+0j)
(8370906786.583587+30j)	(4.9278145820671+0j)
(8340709297.436017+30j)	(4.9278145820671+0j)
(8378992488.042534+30j)	(4.9278145820671+0j)
(8354397327.890352+30j)	(4.9278145820671+0j)
(8342397513.765777+30j)	(4.9278145820671+0j)
(8339996182.262479+30j)	(4.9278145820671+0j)
(8360286073.758776+30j)	(4.9278145820671+0j)
(8276580057.445959+30j)	(4.9278145820671+0j)
(8370439536.063189+30j)	(4.9278145820671+0j)
(8349800870.679646+30j)	(4.9278145820671+0j)
(8326591889.420192+30j)	(4.9278145820671+0j)
(8341806230.198699+30j)	(4.9278145820671+0j)
(8284612376.051009+30j)	(4.9278145820671+0j)
(8284217019.305792+30j)	(4.9278145820671+0j)
(8312804042.666752+30j)	(4.9278145820671+0j)
(8318900308.020189+30j)	(4.9278145820671+0j)
(8365742711.508165+30j)	(4.9278145820671+0j)
(8386890759.835239+30j)	(4.9278145820671+0j)
(8311054611.297186+30j)	(4.9278145820671+0j)
(8385882064.104515+30j)	(4.9278145820671+0j)
(8244911590.031425+30j)	(4.9278145820671+0j)
(8351868517.0973015+30j)	(4.9278145820671+0j)
(8265532232.925226+30j)	(4.9278145820671+0j)
(8348408423.383599+30j)	(4.9278145820671+0j)
(8297032748.050358+30j)	(4.9278145820671+0j)
(8296317565.784559+30j)	(4.9278145820671+0j)
(8333195023.846301+30j)	(4.9278145820671+0j)
(8292058389.274553+30j)	(4.9278145820671+0j)
(8350480254.702411+30j)	(4.9278145820671+0j)
(8314598928.536115+30j)	(4.9278145820671+0j)
(8335395630.119549+30j)	(4.9278145820671+0j)
(8340979867.998483+30j)	(4.9278145820671+0j)
(8232323300.123806+30j)	(4.9278145820671+0j)
(8318356021.944954+30j)	(4.9278145820671+0j)
(8106988919.198967+30j)	(4.9278145820671+0j)
(8348580487.513372+30j)	(4.850112250638445+0j)
(8243114009.080172+30j)	(4.850112250638445+0j)
(8308183755.471183+30j)	(4.850112250638445+0j)
(8347066721.630553+30j)	(4.850112250638445+0j)
(8389751320.050321+30j)	(4.850112250638445+0j)
(8350611312.921318+30j)	(4.850112250638445+0j)
(8313103808.813375+30j)	(4.850112250638445+0j)
(8361527285.030008+30j)	(4.850112250638445+0j)
(8434706636.041141+30j)	(4.850112250638445+0j)
(8379437541.120659+30j)	(4.850112250638445+0j)
(8220720314.5219345+30j)	(4.850112250638445+0j)
(8353215128.753728+30j)	(4.850112250638445+0j)
(8363976580.07154+30j)	(4.850112250638445+0j)
(8351814519.923612+30j)	(4.850112250638445+0j)
(8350848517.38876+30j)	(4.850112250638445+0j)
(8379910146.013079+30j)	(4.850112250638445+0j)
(8353638037.927368+30j)	(4.850112250638445+0j)
(8343593828.968351+30j)	(4.850112250638445+0j)
(8359332916.901409+30j)	(4.850112250638445+0j)
(8346661180.112001+30j)	(4.850112250638445+0j)
(8376188465.494453+30j)	(4.850112250638445+0j)
(8320513242.897934+30j)	(4.850112250638445+0j)
(8274767137.8869+30j)	(4.850112250638445+0j)
(8339377364.328407+30j)	(4.850112250638445+0j)
(8337216063.49399+30j)	(4.850112250638445+0j)
(8321838529.521343+30j)	(4.850112250638445+0j)
(8403480989.051941+30j)	(4.850112250638445+0j)
(8346363728.63017+30j)	(4.850112250638445+0j)
(8358660725.31567+30j)	(4.850112250638445+0j)
(8344897668.088266+30j)	(4.850112250638445+0j)
(8353937590.823164+30j)	(4.850112250638445+0j)
(8363647669.234909+30j)	(4.850112250638445+0j)
(8357534900.467833+30j)	(4.850112250638445+0j)
(8362673986.193322+30j)	(4.850112250638445+0j)
(8360668418.583653+30j)	(4.850112250638445+0j)
(8333799896.124275+30j)	(4.850112250638445+0j)
(8356329029.9770355+30j)	(4.850112250638445+0j)
(8370333275.512147+30j)	(4.850112250638445+0j)
(8374106319.907866+30j)	(4.850112250638445+0j)
(8334390034.911867+30j)	(4.850112250638445+0j)
(8353762508.051665+35j)	(4.45203180841418+0j)
(8356971816.062664+35j)	(4.45203180841418+0j)
(8246559766.551699+35j)	(4.45203180841418+0j)
(8377779955.285183+35j)	(4.45203180841418+0j)
(8370828040.296225+35j)	(4.45203180841418+0j)
(8353503310.415645+35j)	(4.45203180841418+0j)
(8368301946.186914+35j)	(4.45203180841418+0j)
(8348868113.622856+35j)	(4.45203180841418+0j)
(8400026563.018225+35j)	(4.45203180841418+0j)
(8259431360.847609+35j)	(4.45203180841418+0j)
(8381715448.320802+35j)	(4.45203180841418+0j)
(8336106472.611855+35j)	(4.45203180841418+0j)
(8359874147.17762+35j)	(4.45203180841418+0j)
(8354327770.15928+35j)	(4.45203180841418+0j)
(8321635353.362099+35j)	(4.45203180841418+0j)
(8369667060.578077+35j)	(4.45203180841418+0j)
(8367172313.283866+35j)	(4.45203180841418+0j)
(8320839029.379765+35j)	(4.45203180841418+0j)
(8308204711.072409+35j)	(4.45203180841418+0j)
(8348504066.325229+35j)	(4.45203180841418+0j)
(8359614433.95355+35j)	(4.45203180841418+0j)
(8348447396.553989+35j)	(4.45203180841418+0j)
(8344986979.187952+35j)	(4.45203180841418+0j)
(8261856812.629399+35j)	(4.45203180841418+0j)
(8364827871.478774+35j)	(4.45203180841418+0j)
(8300209075.602992+35j)	(4.45203180841418+0j)
(8354132345.478004+35j)	(4.45203180841418+0j)
(8333218510.3258505+35j)	(4.45203180841418+0j)
(8355441951.010197+35j)	(4.45203180841418+0j)
(8313282815.108492+35j)	(4.45203180841418+0j)
(8333767314.772255+35j)	(4.45203180841418+0j)
(8371895352.861584+35j)	(4.45203180841418+0j)
(8233666673.66331+35j)	(4.45203180841418+0j)
(8354555148.519827+35j)	(4.45203180841418+0j)
(8315309023.884233+35j)	(4.45203180841418+0j)
(8311845685.981525+35j)	(4.45203180841418+0j)
(8333877658.785752+35j)	(4.45203180841418+0j)
(8375194106.593676+35j)	(4.45203180841418+0j)
(8347655123.402545+35j)	(4.45203180841418+0j)
(8301314334.319293+35j)	(4.45203180841418+0j)
(8361110868.671295+35j)	(4.45203180841418+0j)
(8306946283.437038+35j)	(4.45203180841418+0j)
(8286765031.408426+35j)	(4.45203180841418+0j)
(8355628929.532115+35j)	(4.45203180841418+0j)
(8339862858.063963+35j)	(4.45203180841418+0j)
(8369742452.260639+35j)	(4.45203180841418+0j)
(8337699228.575289+35j)	(4.734384155912557+0j)
(8342516852.103613+35j)	(4.734384155912557+0j)
(8374869880.184895+35j)	(4.734384155912557+0j)
(8343190844.913804+35j)	(4.734384155912557+0j)
(8247331616.530901+35j)	(4.734384155912557+0j)
(8341924288.998579+35j)	(4.734384155912557+0j)
(8366180174.178363+35j)	(4.734384155912557+0j)
(8373327136.584981+35j)	(4.734384155912557+0j)
(8380818661.225069+35j)	(4.734384155912557+0j)
(8312564199.834059+35j)	(4.734384155912557+0j)
(8306806948.737847+35j)	(4.734384155912557+0j)
(8337213080.151474+35j)	(4.734384155912557+0j)
(8312498720.907737+35j)	(4.734384155912557+0j)
(8299461489.125486+35j)	(4.734384155912557+0j)
(8356437750.674164+35j)	(4.734384155912557+0j)
(8335818546.344387+35j)	(4.734384155912557+0j)
(8223821567.850855+35j)	(4.734384155912557+0j)
(8384871989.324828+35j)	(4.734384155912557+0j)
(8315037529.853623+35j)	(4.734384155912557+0j)
(8346249441.392783+35j)	(4.734384155912557+0j)
(8369406677.332929+35j)	(4.734384155912557+0j)
(8335609918.480595+35j)	(4.734384155912557+0j)
(8338795973.917561+35j)	(4.734384155912557+0j)
(8286162257.862435+35j)	(4.734384155912557+0j)
(8374089607.107711+35j)	(4.734384155912557+0j)
(8347867183.810347+35j)	(4.734384155912557+0j)
(8220655567.67239+35j)	(4.734384155912557+0j)
(8296371967.00322+35j)	(4.734384155912557+0j)
(8390569969.854115+35j)	(4.734384155912557+0j)
(8364290748.56176+35j)	(4.734384155912557+0j)
(8326203036.638445+35j)	(4.734384155912557+0j)
(8320331939.753571+35j)	(4.734384155912557+0j)
(8353745955.263368+35j)	(4.734384155912557+0j)
(8329114197.037147+35j)	(4.734384155912557+0j)
(8309125993.744137+35j)	(4.734384155912557+0j)
(8296775389.569241+35j)	(4.734384155912557+0j)
(8303290934.0137615+35j)	(4.734384155912557+0j)
(8255722955.708681+35j)	(4.734384155912557+0j)
(8395117150.554555+35j)	(4.734384155912557+0j)
(8330279947.469257+35j)	(4.734384155912557+0j)
(8325347957.747908+35j)	(4.734384155912557+0j)
(8282223106.548914+35j)	(4.734384155912557+0j)
(8352607915.012903+35j)	(4.734384155912557+0j)
(8384182234.070801+35j)	(4.724075151210608+0j)
(8375587028.996435+35j)	(4.724075151210608+0j)
(8320130334.684881+35j)	(4.724075151210608+0j)
(8362618162.610669+35j)	(4.724075151210608+0j)
(8241574016.043268+35j)	(4.724075151210608+0j)
(8339935072.986923+35j)	(4.724075151210608+0j)
(8349041214.937406+35j)	(4.724075151210608+0j)
(8352296683.145794+35j)	(4.724075151210608+0j)
(8390122753.381773+35j)	(4.724075151210608+0j)
(8337505075.4478+35j)	(4.724075151210608+0j)
(8371433902.35779+35j)	(4.724075151210608+0j)
(8357103635.438478+35j)	(4.724075151210608+0j)
(8329576182.942484+35j)	(4.724075151210608+0j)
(8409243187.75826+35j)	(4.724075151210608+0j)
(8266713060.42136+35j)	(4.724075151210608+0j)
(8319376320.2764+35j)	(4.724075151210608+0j)
(8366142505.171529+35j)	(4.724075151210608+0j)
(8252838244.814234+35j)	(4.724075151210608+0j)
(8329590490.21637+35j)	(4.724075151210608+0j)
(8305095691.244709+35j)	(4.724075151210608+0j)
(8316203372.83862+35j)	(4.724075151210608+0j)
(8325694171.1083355+35j)	(4.724075151210608+0j)
(8348733152.384417+35j)	(4.724075151210608+0j)
(8369157337.866086+35j)	(4.724075151210608+0j)
(8267795505.082405+35j)	(4.724075151210608+0j)
(8348458310.267913+35j)	(4.724075151210608+0j)
(8137841360.393113+35j)	(4.724075151210608+0j)
(8350537572.14634+35j)	(4.724075151210608+0j)
(8339943238.209656+35j)	(4.724075151210608+0j)
(8357146248.080123+35j)	(4.724075151210608+0j)
(8281008583.072658+35j)	(4.724075151210608+0j)
(8347842040.999817+35j)	(4.724075151210608+0j)
(8308396976.065943+35j)	(4.724075151210608+0j)
(8372535387.838192+35j)	(4.724075151210608+0j)
(8381556723.294622+35j)	(4.724075151210608+0j)
(8363476879.892255+35j)	(4.724075151210608+0j)
(8337975936.38946+35j)	(4.724075151210608+0j)
(8322439864.749977+35j)	(4.724075151210608+0j)
(8362869262.850948+35j)	(4.724075151210608+0j)
(8352260417.087538+35j)	(4.724075151210608+0j)
(8243678293.242817+35j)	(4.724075151210608+0j)
(8318063129.483023+35j)	(4.724075151210608+0j)
(8333472299.470605+35j)	(4.724075151210608+0j)
(8352932969.687946+35j)	(4.724075151210608+0j)
(8363332863.469443+35j)	(4.724075151210608+0j)
(8366370047.93708+35j)	(4.724075151210608+0j)
(8384374531.820174+35j)	(4.724075151210608+0j)
(8387483608.144692+35j)	(4.724075151210608+0j)
(8341377352.843754+35j)	(4.724075151210608+0j)
(8376957913.86655+35j)	(4.724075151210608+0j)
(8374431590.538494+35j)	(4.724075151210608+0j)
(8288171816.263727+35j)	(4.861916024985939+0j)
(8384292277.168692+35j)	(4.861916024985939+0j)
(8354779914.690435+35j)	(4.861916024985939+0j)
(8380402552.716839+35j)	(4.861916024985939+0j)
(8356355582.081987+35j)	(4.861916024985939+0j)
(8334497056.9691305+35j)	(4.861916024985939+0j)
(8309825140.316616+35j)	(4.861916024985939+0j)
(8357402591.1100445+35j)	(4.861916024985939+0j)
(8352690951.760362+35j)	(4.861916024985939+0j)
(8358374543.7195+35j)	(4.861916024985939+0j)
(8322087740.546064+35j)	(4.861916024985939+0j)
(8313833964.469596+35j)	(4.861916024985939+0j)
(8356222325.028467+35j)	(4.861916024985939+0j)
(8369748757.409938+35j)	(4.861916024985939+0j)
(8406188884.2209015+35j)	(4.861916024985939+0j)
(8345314795.199054+35j)	(4.861916024985939+0j)
(8345025258.909245+35j)	(4.861916024985939+0j)
(8365023618.09918+35j)	(4.861916024985939+0j)
(8302946658.078329+35j)	(4.861916024985939+0j)
(8353310665.231726+35j)	(4.861916024985939+0j)
(8300028582.688454+35j)	(4.861916024985939+0j)
(8345919371.369383+35j)	(4.861916024985939+0j)
(8331415166.168943+35j)	(4.861916024985939+0j)
(8315345522.433005+35j)	(4.861916024985939+0j)
(8387527548.187086+35j)	(4.861916024985939+0j)
(8291979224.816023+35j)	(4.861916024985939+0j)
(8315229466.403469+35j)	(4.861916024985939+0j)
(8378661397.908079+35j)	(4.861916024985939+0j)
(8335734631.803529+35j)	(4.861916024985939+0j)
(8362503750.721174+35j)	(4.861916024985939+0j)
(8222932489.16485+35j)	(4.861916024985939+0j)
(8393554576.239809+35j)	(4.861916024985939+0j)
(8358757510.438568+35j)	(4.861916024985939+0j)
(8362499087.477696+35j)	(4.861916024985939+0j)
(8371766584.280195+35j)	(4.861916024985939+0j)
(8333384512.807831+35j)	(4.861916024985939+0j)
(8279089329.11597+35j)	(4.861916024985939+0j)
(8370482579.498554+35j)	(4.861916024985939+0j)
(8302024406.962151+35j)	(4.861916024985939+0j)
(8368601259.986761+35j)	(4.861916024985939+0j)
(8349787841.070192+35j)	(4.861916024985939+0j)
(8256401556.488228+35j)	(4.861916024985939+0j)
(8368696214.67578+35j)	(4.861916024985939+0j)
(8348668983.132767+35j)	(4.861916024985939+0j)
(8372619960.767389+35j)	(4.645274603850415+0j)
(8339135881.413513+35j)	(4.645274603850415+0j)
(8350511813.734579+35j)	(4.645274603850415+0j)
(8365396842.1686+35j)	(4.645274603850415+0j)
(8340460202.834419+35j)	(4.645274603850415+0j)
(8364199657.25876+35j)	(4.645274603850415+0j)
(8334880574.787544+35j)	(4.645274603850415+0j)
(8390776832.005976+35j)	(4.645274603850415+0j)
(8342563873.557714+35j)	(4.645274603850415+0j)
(8332658897.6778145+35j)	(4.645274603850415+0j)
(8375694712.350599+35j)	(4.645274603850415+0j)
(8234999666.442859+35j)	(4.645274603850415+0j)
(8372603321.187939+35j)	(4.645274603850415+0j)
(8341839062.675598+35j)	(4.645274603850415+0j)
(8322977625.426913+35j)	(4.645274603850415+0j)
(8347127185.829842+35j)	(4.645274603850415+0j)
(8343925875.916624+35j)	(4.645274603850415+0j)
(8358397115.325218+35j)	(4.645274603850415+0j)
(8346068827.460436+35j)	(4.645274603850415+0j)
(8351192723.271521+35j)	(4.645274603850415+0j)
(8317241781.162914+35j)	(4.645274603850415+0j)
(8361868159.95323+35j)	(4.645274603850415+0j)
(8269296158.383537+35j)	(4.645274603850415+0j)
(8322389064.905399+35j)	(4.645274603850415+0j)
(8296097351.341925+35j)	(4.645274603850415+0j)
(8351758256.623524+35j)	(4.645274603850415+0j)
(8363662718.883774+35j)	(4.645274603850415+0j)
(8252618758.561674+35j)	(4.645274603850415+0j)
(8356804690.079985+35j)	(4.645274603850415+0j)
(8313344159.872774+35j)	(4.645274603850415+0j)
(8300800808.084085+35j)	(4.645274603850415+0j)
(8325419724.367566+35j)	(4.645274603850415+0j)
(8363723385.890504+35j)	(4.645274603850415+0j)
(8333537271.485567+35j)	(4.645274603850415+0j)
(8379772532.59878+35j)	(4.645274603850415+0j)
(8380282710.811014+35j)	(4.645274603850415+0j)
(8266789255.798996+35j)	(4.645274603850415+0j)
(8314941386.345224+35j)	(4.645274603850415+0j)
(8321617755.6541195+35j)	(4.645274603850415+0j)
(8370608021.333177+35j)	(4.645274603850415+0j)
(8389126260.702042+35j)	(4.645274603850415+0j)
(8309677527.090227+35j)	(4.645274603850415+0j)
(8364831537.226759+35j)	(4.645274603850415+0j)
(8321252577.814072+35j)	(4.645274603850415+0j)
(8369999248.992767+35j)	(4.645274603850415+0j)
(8334327126.949667+35j)	(4.645274603850415+0j)
